"ID","country","address","city"
8277,"Indonesia","Jl. RH. Joenoes Somantri 04/20 Kel. Tambong Kec. Cipocok Jaya
Serang 42126 SERANG - BANTEN",""
8278,"Indonesia","Jalan Saharjo No 40 Setiabudi
Jakarta KOTA JAKARTA SELATAN - DKI JAKARTA",""
8279,"Indonesia","Jl. Kusnandar No.18 Karangpacar Bojonegoro
Bojonegoro 62117 BOJONEGORO - JAWA TIMUR",""
8285,"Singapore","5 JALAN MASJID #01-15 KEMBANGAN COURT Singapore 418924",""
8286,"Indonesia","Jl. Cut Nyak Dien no.50
Kutacane
Aceh Tenggara 24611 - ACEH",""
8287,"Indonesia","Jl. Salemba Tengah no 39 AA/BB, Paseban
Senen, Jakarta Pusat 10440
Telp        : (021) 3156908
Fax         : (021) 3156909
Email       : gss@remdecotama.co.id
Jakarta ",""
8289,"Indonesia","Jl. Cumi-cumi 1 No.3A RT 14/007 Jati
Pulogadung
Jakarta 13220 - DKI JAKARTA",""
8291,"Singapore","71 IRRAWADDY ROAD   Singapore 329562",""
8294,"Singapore","88 St Francis Road   Singapore 328070",""
8299,"Singapore","9 WOODLANDS AVENUE 9  REPUBLIC POLYTECHNIC Singapore 738964",""
8308,"Indonesia","Rektorat Building 8,5th Kampus UI Depok
Universitas Indonesia
Depok 16424 - JAWA BARAT",""
8316,"","49 Chico Street, Project 2, Quezon City",""
8323,"Singapore","2 Balestier Road #03-679  Singapore 320002",""
8325,"Singapore","14 Lim Tai See Walk   Singapore 267779",""
8329,"Singapore","21 COLLYER QUAY #16-1 HSBC BUILDING Singapore 049320",""
8330,"Singapore","19 Moulmein Rise   Singapore 308134",""
8331,"Singapore","397 LORONG 2 TOA PAYOH   Singapore 319639",""
8332,"Singapore","135 PASIR RIS STREET 11   #02-245  Singapore 510135",""
8333,"Singapore","114 LAVENDER STREET #13-70 HOCK SENG BUILDING Singapore 338729",""
8334,"Singapore","114 LAVENDER STREET #13-70 HOCK SENG BUILDING Singapore 338729",""
8336,"","Archivstrasse 1, Bern, 3005 SWITZERLAND",""
8337,"Singapore","780 Upper Serangoon Road #02-01 Choon Kim House Singapore 534649",""
8339,"Indonesia","Jl. Terusan Sigura-Gura Blok A no.43
Malang - JAWA TIMUR",""
8340,"Singapore","6 BATTERY ROAD #10-01  Singapore 049909",""
8345,"Singapore","21 COLLYER QUAY #16-1 HSBC BL Singapore 049320",""
8346,"","""Ushakirana"", 406-A/10,7th Main II Block Jayanagar, Bangalore, 560 011 INDIA",""
8350,"Singapore","5 Jalan Mashhor  RDA Centre Singapore 299174",""
8351,"Indonesia","Jl. Jambon IV Kompleks Jatimulya Indah
Yogyakarta 55242 - DI YOGYAKARTA",""
8352,"","15, Bhuvi, 2nd Cross Isro Layout, Bangalore, 560078 INDIA",""
8355,"Indonesia","Jalan Badak Agung X No. 22 Sumerta Kelod
Denpasar 80234 ENDE - NUSA TENGGARA TIMUR",""
8357,"Indonesia","Bogor Baru Blok C1 No.12A
Kel. Tegallega Kec. Bogor Tengah
Bogor 16127 KOTA BOGOR - JAWA BARAT",""
8367,"Singapore","2 ANG MO KIO STREET 64 #05-01B ECON INDUSTRIAL BUILDING Singapore 569084",""
8371,"","726, K-2 Block Gali No: 6D, Mahipalpur, New Delhi, 110037 INDIA",""
8372,"Singapore","12 ARUMUGAM ROAD #06-07 LION BUILDING B Singapore 409958",""
8373,"Singapore","19 PONGGOL TWENTY-FOURTH AVENUE   Singapore 829490",""
8374,"Singapore","315 Outram Road #10-02A Tan Boon Liat Building Singapore 169074",""
8377,"Singapore","6 LOYANG BESAR CLOSE   Singapore 509026",""
8378,"Singapore","6 LOYANG BESAR CLOSE   Singapore 509026",""
8379,"Singapore","215 Henderson Road #04-02  Singapore 159554",""
8380,"Singapore","1 JALAN ANAK BUKIT #B1-57 BUKIT TIMAH PLAZA Singapore 588996",""
8382,"","36-3 Jalan PJS 8/2 Mentari Plaza, Bandar Sunway, 46150, Petaling Jaya, Selangor Darul Ehsan, Malaysia",""
8388,"Singapore","137 TELOK AYER STREET #8-1  Singapore 068602",""
8389,"Singapore","115 EUNOS AVENUE 3 #03-04 ZHAOLIM BUILDING Singapore 409839",""
8395,"Indonesia","Dusun Kutu Wates RT 08/10 No.2
Sinduadi Mlati
Sleman 55284 SLEMAN - DI YOGYAKARTA",""
8398,"Indonesia","Jl. Siligita No.22 Nusa Dua
Kabupaten Badung","Kabupaten Badung"
8399,"Singapore","28 Maxwell Road #03-04 Red Dot Traffic Building Singapore 069120",""
8403,"","17th Flr., Citibank Center Bldg., Paseo de Roxas, Salcedo Village, Makati City",""
8404,"Singapore","5 LOWER KENT RIDGE ROAD #04-00 NATIONAL UNIVERSITY HOSPITAL Singapore 119074",""
8411,"","Room to Read India Trust, D21 Corporate Park, Office No 201, E (B), 2nd floor, Sector 21, Dwarka,, New Delhi, 110075 INDIA",""
8416,"Singapore","15 CHESTNUT CRESCENT   Singapore 679370",""
8418,"Singapore","21 MOUNT ELIZABETH #02-00 YORK HOTEL Singapore 228516",""
8422,"","Navjivan Co-Op Housing Society Limited, Bldg No. 3 Room No. 10 (R), 10th Floor; Lamington Road, Mumbai, 400 008 INDIA",""
8425,"","Town in Town Rorary Club Pattaya,
    206 Moo 9, Central Pattaya Road,"," Chonburi"
8426,"Singapore","171 TRAS STREET #10-179 UNION BUILDING Singapore 079025",""
8428,"Singapore","333 ORCHARD ROAD #33-12 MANDARIN SHOPPING ARCADE Singapore 238867",""
8429,"","80, Nungambakkam High Road, Nungambakkam, Chennai, 600034 INDIA",""
8435,"Singapore","9 Bishan Place #08-02 Junction 8 Shopping Centre Singapore 579837",""
8436,"","Rio Tuba, Bataraza, Palawan",""
8437,"Indonesia","Jl. Merpati Selatan No.8
Malang","Malang"
8438,"Singapore","1 Coleman Street #08-01 The Adelphi Singapore 179803",""
8439,"","Spiritual Pastoral Center, Ateneo de Manila University Campus, Loyola Heights, Quezon City",""
8443,"Indonesia","Lt 2 Ranuza Building
Jl. Timor 10
Jakarta 10350 - DKI JAKARTA",""
8444,"Indonesia","Jl Kenangan 1 No.33 RT04/01 Juwangen Purwomartani Kalasan
Sleman SLEMAN - DI YOGYAKARTA",""
8445,"Indonesia","Jl. Lenteng Agung Raya No. 20 Srengseng Sawah
Jakarta 12640 KOTA JAKARTA SELATAN - DKI JAKARTA",""
8446,"Indonesia","Jl. HM Said No. 23G
Kota Medan KOTA MEDAN - SUMATERA UTARA",""
8447,"Indonesia","Jl. Jatayu Raya Blok  F6 No.21 
Komplek Jatibening Estate
Bekasi KOTA BEKASI - JAWA BARAT",""
8448,"Indonesia","Jl. Talun No.57B
Sedayu
Muntilan 56412 KOTA MAGELANG - JAWA TENGAH",""
8449,"Indonesia","Jl. Warung Buncit Raya 405
Jakarta KOTA JAKARTA SELATAN - DKI JAKARTA",""
8450,"Indonesia","Jl. Pegangsaan I No 17
Kelurahan Kelapa Lima
Kupang - NUSA TENGGARA TIMUR",""
8451,"Indonesia","Sumber Anom Karang anom Klaten Utara
Klaten Utara 57438 - JAWA TENGAH",""
8454,"Indonesia","Jl. Siaga II No.10A Rt02/05 Pejaten Barat Pasar Minggu
Jakarta 12510 - DKI JAKARTA",""
8455,"Indonesia","Jl.Gurami UH VI/300B Rt 50/13
Sorosutan
Yogyakarta - DI YOGYAKARTA",""
8459,"","11/7 M.6, Sukapibal 5 Soi 32, K.Orngern, Khet Saimai, Bangkok 10220"," Bangkok"
8475,"Indonesia","Jl. Pejaten Barat Raya No. 17B
Jakarta 12510 KOTA JAKARTA SELATAN - DKI JAKARTA",""
8476,"Singapore","87 Aida Street   Singapore 459988",""
8480,"Singapore","65 CHULIA STREET #28-01 OCBC CENTRE Singapore 049513",""
8481,"Singapore","120 LOWER DELTA ROAD #04-10 CENDEX CENTRE Singapore 169208",""
8482,"Singapore","8 TAO CHING ROAD #19-13 LAKE LIFE Singapore 618724",""
8486,"","A-2/125 Janakpuri, New Delhi, 110058 INDIA",""
8489,"","Dey's Estate, Vill-Gazipur P.O. Kanganberia, P.S. Bishnupur 24 Parganas. (South), Kolkata, 743503 INDIA",""
8499,"","308 Goldridge Dr., Kanata, K2T1L1 CANADA",""
8504,"Singapore","127 Marshall Road   Singapore 424914",""
8505,"","547 Wat Bang Sai Kai, Soi Ban Somdej Rajabhat
    Institute, Issarabhap Road, Soi 15, Thon Buri, Bangkok 10600"," Bangkok"
8506,"Singapore","5 DEPOT ROAD #06-09 DEFENCE TECHNOLOGY BUILDING Singapore 109681",""
8516,"","Liceo de Cagayan University, Rodolfo N. Pelaez Blvd., Kauswagan, 9000 Cag. De Oro City, Misamis Oriental",""
8519,"Singapore","5 Lorong 29 Geylang  Sagaramudra Buddhist Institute Singapore 388060",""
8520,"Singapore","1 JURONG WEST CENTRAL 2 #06-04 JURONG POINT SHOPPING CENTRE Singapore 648886",""
8522,"","Rm. 502 Narra Bldg., 2276 Pasong Tamo Ext., Magallanes Village, Makati City",""
8526,"Indonesia","Perumnas Bumi Trimulyo Blok III No. 10, RT. 12, Jetis
Bantul BANTUL - DI YOGYAKARTA",""
8527,"Indonesia","Jl. Tambak II RT 06/05 No.23 Kel. Pegangsaan
Jakarta 10320 - DKI JAKARTA
Fax. 021-3918505",""
8528,"Indonesia","Kebrokan UH V/643 RT.20/05 Pandeyan Umbul Harjo
Yogyakarta KOTA YOGYAKARTA - DI YOGYAKARTA",""
8529,"Indonesia","Jl.Jambu 11/36 Pondok Tahudan colomadu
Karanganyar KARANGANYAR - JAWA TENGAH",""
8530,"Indonesia","Jl.Imam Bonjol no.E-227
Kampung Baru
Banda Aceh - ACEH",""
8531,"Indonesia","Dsn. Dangean Rt04 Gulon Salam
Magelang 56484 - JAWA TENGAH",""
8532,"Indonesia","BTN Pesona Paramita No.12A Pemaron
Buleleng BULELENG - BALI",""
8534,"","E-453, Greater Kailash, New Delhi, 110048 INDIA",""
8541,"","Z-133 & 134, Sector-12, Noida, 201 301 INDIA",""
8546,"Singapore","18 CROSS STREET #14-01/02 CHINA SQUARE CENTRAL Singapore 048423",""
8547,"Indonesia","Jl. Malabar No.22
Bogor 16151 - JAWA BARAT",""
8549,"","2/F Contessa Bldg., National Highway cor. Rizal St., Brgy. Poblacion, Muntinlupa City",""
8550,"Singapore","2 & 4 Lorong 24A Geylang   Singapore 398526",""
8551,"Singapore","270-B Sims Ave   Singapore 387514",""
8552,"","2nd Floor, D.D.A. Community Centre Chandiwali Gali Paharganj, New Dehli, 110055 INDIA",""
8555,"","El Progreso Salayano St., Salay, 9007 Misamis Oriental",""
8556,"Singapore","1-7 THOMSON HILLS DRIVE   Singapore 574746",""
8558,"Singapore","1 THOMSON HILLS DRIVE  THOMSON HILLS ESTATE Singapore 574746",""
8559,"Singapore","1 COLEMAN ST #8-1 THE ADELPHI Singapore 179803",""
8560,"Singapore","3 COLEMAN STREET #04-14 PENINSULA HOTEL Singapore 179804",""
8561,"","20 Bishan Street 22,  , 579768 SINGAPORE",""
8564,"","SCH - Nepal GPO Box No 2146, Kathmandu, NEPAL",""
8566,"Singapore","8 Ang Mo Kio Street 63 Avenue 9   Singapore 569114",""
8568,"Singapore","41 Wilkie Road   Singapore 228055",""
8571,"Singapore","134 Tembeling Road   Singapore 423643",""
8573,"","Address Post. Box 123 Amphur Mueang Chiang Mai, Thailand 50000"," "
8574,"Indonesia","Jl. Kuburan China
Kel. Metina
Baa
Rote Ndao - NUSA TENGGARA TIMUR",""
8576,"Singapore","10 CANTONMENT CLOSE #01-01 MULTI STOREY CAR PARK Singapore 080010",""
8577,"","CA: 39, 15th Cross, -4 16th Main, Sector, HSR Layout-560102, Bangalore Urban, 560102 INDIA",""
8579,"Indonesia","Jalan Gunung Anyar Jaya 1 - C1,
Surabaya KOTA SURABAYA - JAWA TIMUR",""
8583,"Indonesia","Jl. Karya Sari 24 
Tangkareng
Pekanbaru 28282 - RIAU",""
8584,"","#12/3, 'Raghava Krupa' 6th Main, Bull Temple 'A' Cross Road Behind Uma Theatre, Chamarajpet, Bangalore, 560 018 INDIA",""
8588,"","St. Bede's Hall, San Beda College, Mendiola Stree, San Mirguel, Manila",""
8591,"Singapore","32 TAI SENG AVENUE   Singapore 584034",""
8592,"Singapore","18 Admiralty Street   Singapore 757439",""
8594,"","40 San Miguel Avenue, Mandaluyong City",""
8595,"Singapore","21 BEDOK NORTH AVENUE 4   Singapore 489948",""
8596,"","San Roque, San Manuel, Pangasinan",""
8605,"","3/710 Phonyothin Road Soi 48 Bangkok 10220"," Bangkok"
8606,"Indonesia","Jl. Inspeksi Saluran Jatiluhur No. 30 Rt. 007/001
Cipinang Melayu gudang Seng
Jakarta 13620 - DKI JAKARTA",""
8607,"","47/30 Mu Baan Daen Tawan
    Nua, Suthep Road,","     Chiang Mai"
8612,"","C-250 Suchant lok - 1, Gurgaon, 122009 INDIA",""
8614,"Indonesia","Jl.Adi Sucipto no.44 Hombel
Ruteng - NUSA TENGGARA TIMUR",""
8620,"Singapore","1F Pine Grove #10-32 Pine Grove Singapore 595001",""
8621,"Indonesia","Jl.Swaramahardika Kompleks PU P3SA no 6
Mataram - NUSA TENGGARA BARAT",""
8625,"Indonesia","Jl. Ebah Rt 05/RW 02 No.97
Desa Cipaku Kec. Paseh
Kabupaten Bandung 40383 - JAWA BARAT",""
8627,"Indonesia","Jl. Poros Majene-Mamuju Km 45
Majene - SULAWESI BARAT",""
8630,"Indonesia","Jl. Alani Dalam No. 06/34 B
Bandung","Bandung"
8633,"Indonesia","Jl. Jatipadang Raya No.5 RT 06/RW 03
Pasarminggu
Jakarta - DKI JAKARTA",""
8635,"","18/1 Moo 1 Viengkhuk, Muang Nongkhai 43000,
    Thailand"," Nong Khai"
8639,"Singapore","40 WOODLANDS STREET 41  SINGAPORE AMERICAN SCHOOL Singapore 738547",""
8640,"Indonesia","Jl. Wonosari Km 8 Berbah
Sleman SLEMAN - DI YOGYAKARTA",""
8641,"Singapore","30 HONG SAN TERRACE  HOME @ HONG SAN Singapore 688246",""
8642,"Singapore","351 CHAI CHEE STREET  SATA COMMHEALTH BUILDING Singapore 468982",""
8644,"Singapore","135 Middle Road #05-12 Bylands Building Singapore 188975",""
8645,"Singapore","2 BUANGKOK GREEN  PELANGI VILLAGE Singapore 539749",""
8646,"Singapore","395 Bukit Batok West Avenue 8   Singapore 658963",""
8647,"Indonesia","Jl. Gunung Gede IX Blok C. No. 42 Perumnas II Kel. Kauringin Jaya, Kec. Bekasi Selatan
Kota Bekasi 17144 - JAWA BARAT",""
8648,"Indonesia","Jl. Tebet Utara 2C No.27
Jakarta 12820 - DKI JAKARTA",""
8649,"Indonesia","Jl.Iskandar Muda no.148/301
Aceh Tenggara 24611 - ACEH",""
8650,"","Lot-39480, Jalan Industri PBP3, Taman Industri Pusat Bandar Puchong, , 47100, Puchong, Selangor, Malaysia",""
8658,"Indonesia","Jl. Tumenggung Tilung Gg. Savero Perum Borneo Indah No.4
Palangka Raya 73111 KOTA PALANGKA RAYA - KALIMANTAN TENGAH",""
8660,"","706 National Life Insurance Building, Ayala Avenue, Makati City",""
8663,"Singapore","352 TANGLIN ROAD #03-01 TANGLIN INTERNATIONAL CENTRE Singapore 247671",""
8667,"","501 Kings Hwy Suite 400, Fairfield, CT 06825",""
8668,"","SF 9 G-BlockBandra Kurla Complex (Next to American School of Bombay, Bandra East) Bandra Kurla Complex (Next to American School of Bombay, Bandra East), Mumbai, 400098 INDIA",""
8670,"Indonesia","Jl.Kemang Selatan Raya No.111 H
Jakarta Selatan 12730 - DKI JAKARTA",""
8680,"Indonesia","Perum Bogor Baru Taman
Jalan Cisangkui, Blok B 6 No 1
Bogor 16127 - JAWA BARAT",""
8681,"Singapore","4 SHENTON WAY #08-05 SGX CENTRE II Singapore 068807",""
8683,"Indonesia","Jl. Malabar No. 22
Bogor 16151 - JAWA BARAT",""
8684,"Singapore","26 THAM SOONG AVENUE  AIRVIEW PARK Singapore 597042",""
8688,"Singapore","21 PRESTON ROAD  INTERNATIONAL SCHOOL Singapore 109355",""
8689,"","185/3M. 4, T. Pa Meing, Doi Saket District,
    50220 Chiang Mai"," Chiang Mai"
8693,"Singapore","1 TECHNOLOGY DRIVE  SCH OF SCIENCE AND TECH, S'PORE Singapore 138572",""
8710,"Singapore","7 ARMENIAN STREET #03-07 BIBLE HOUSE Singapore 179932",""
8711,"","2704B Tektite Tower I, Exchange Road, Ortigas Center, Pasig City",""
8712,"Singapore","48 EMERALD HILL ROAD   Singapore 229324",""
8713,"Singapore","96 Waterloo Street   Singapore 187967",""
8714,"Singapore","96 WATERLOO ST  SCWO CENTRE Singapore 187967",""
8725,"","mercy home, sogathur cross road, Dharmapuri, 636809 INDIA",""
8727,"","99/101 Ardnarong Rd. Klongtoey Klongtoey Bangkok 10110"," Bangkok"
8733,"Indonesia","Jl.Gajah Mada No.21 Waikabubak
Sumba Barat - NUSA TENGGARA TIMUR",""
8735,"Singapore","7 Maxwell Road #05-03 MND Building Annexe B Singapore 069111",""
8736,"","8/F Security Bank Centre, 6776 Ayala Avenue, Makati City",""
8738,"Indonesia","Jalan Gama Setia Raya Komplek Pelni Blok B3 No8 RT07 RW017 BaktiJaya-Sukmajaya
Depok","Depok"
8739,"Singapore","557 Bukit Batok Street 23   Singapore 659523",""
8740,"Singapore","557 Bukit Batok Street 23   Singapore 659523",""
8744,"Singapore","21 JOO SENG ROAD #06--166  Singapore 360021",""
8753,"Indonesia","Jl. Sisingamangaraja No. 10C
Palu 94117 - SULAWESI TENGAH",""
8754,"Indonesia","Jl. Dago Barat No.21/159D Kecamatan Coblong
Bandung 40135 KOTA BANDUNG - JAWA BARAT",""
8755,"Indonesia","Jl.Mushaola Al Amin RT 01/05 Jagakarsa
Jakarta 12620 - DKI JAKARTA",""
8756,"Indonesia","Jl. Jati Barat Raya No.287
Banyumanik
Semarang 50263 - JAWA TENGAH",""
8757,"Indonesia","Jl. Jend. Sudirman RT 02/01 No.367 Kel. Kasepuhan Kec. Batang
Kabupaten Batang 51214 BATANG - JAWA TENGAH",""
8758,"Indonesia","Jl. Selambo Raya No 33 Kecamatan Medan Amplas
Medan 20229 - SUMATERA UTARA",""
8759,"Indonesia","Jl. Patehan Lor 2B
Yogyakarta 55133 - DI YOGYAKARTA",""
8760,"Indonesia","Jl. Saleh Ubud No. 18-19, Otto Iskandardinata
Jakarta 13330 - DKI JAKARTA",""
8761,"Indonesia","Jl. Pendidikan Lr. Lampoh Kandang No. 3 
Gampong Punge Blang Cut Kec. Jaya Baru
Banda Aceh - ACEH",""
8762,"Indonesia","Jl. Gunung Salju, Depan Kampus UNIPA-Amban
Manokwari 98301 - PAPUA BARAT",""
8764,"Indonesia","Jl. Kimaan 2
Merauke 99602 - PAPUA",""
8765,"Indonesia","Jl. Kesehatan no.4 Dok II
Jayapura 99013 - PAPUA",""
