"ID","country","address","city"
3301,"Indonesia","Gedung Islamic Center
Jl. Ahmad Yani 22
Bekasi - JAWA BARAT",""
3302,"Indonesia","Jl.Gatot Subroto No.89 Rt.26 Pandan Wangi
Banjarmasin - KALIMANTAN SELATAN",""
3303,"Indonesia","Jl. Bojong Tritura RW 05 Panglangyungan Kecamatan Cipedes
Tasikmalaya - JAWA BARAT",""
3304,"Indonesia","Jl. Raya Cipadung no.16A 
Cipadung-Cibiru
Bandung - JAWA BARAT",""
3305,"Indonesia","Jl. Pahlawan Komplek Rejoagung
Tulungagung - JAWA TIMUR",""
3306,"Indonesia","Jl.Teri I Tegal Asri RT 03/VI Bejen
Karanganyar - JAWA TENGAH",""
3307,"Indonesia","Jl. Pungkur no.216
Bandung - JAWA BARAT",""
3308,"Indonesia","Jl. Cempaka Putih No.11 Lowok waru
Malang - JAWA TIMUR",""
3309,"Indonesia","Jl. Sempur 24
Bogor 16154 - JAWA BARAT",""
3310,"Indonesia","Jl. H. Saidi No.69 RT 007/05 Tanjung Barat
Jakarta 12530 KOTA JAKARTA SELATAN - DKI JAKARTA",""
3311,"Indonesia","Jl. Ahmad Yani no.22
Bekasi - JAWA BARAT",""
3312,"Indonesia","Jl. Beto Ambari 92
Baubau 93722 - SULAWESI TENGGARA",""
3313,"Indonesia","Jl. Arwana (samping PTUN) Gang Batukarang 02 - Waena
jayapura 99358 - PAPUA",""
3314,"Indonesia","Jl KH Dewantara No.46
Praya LOMBOK TENGAH - NUSA TENGGARA BARAT",""
3315,"Indonesia","Jl. Lingkar Selatan No.212 (Timur SPBU Sokka Baru) Desa Podoluhur Kec. Klirong
Kebumen 54381 KEBUMEN - JAWA TENGAH",""
3316,"Indonesia","Kp. Cihaji RT/RW 01/05 Kel/Kec. Purbaratu
Tasikmalaya - JAWA BARAT",""
3317,"Indonesia","Kel.Pekami/Sapta Marga V No.11
Manado KOTA MANADO - SULAWESI UTARA",""
3318,"Indonesia","Jl. RAya Bojongsoang no.30
Dayeuh kolot
Bandung - JAWA BARAT",""
3319,"Indonesia","Jl. Peta Gn. Roay II No.15 Kelurahan Kahuripan Kec. Tawang
Tasikmlaya - JAWA BARAT",""
3320,"Indonesia","Jl. Karimunjawa no.9
Pekalongan 51113 - JAWA TENGAH",""
3321,"Indonesia","Jl. Eka Rasmi No.4A Medan Johor
Medan - SUMATERA UTARA",""
3322,"Indonesia","Jl. Magelang 86
Yogyakarta - DI YOGYAKARTA",""
3323,"Indonesia","Jl. Mayor Bismo No.44 Pare
Kediri","Kediri"
3324,"Indonesia","Jl. Matawai Amahu Gg. Umbu Yadar 69
Waingapu - NUSA TENGGARA TIMUR",""
3325,"Indonesia","Jl.Pasirluyu Selatan no.114/205A
Bandung - JAWA BARAT",""
3326,"Indonesia","Jl. Durian 4 Blok G/13 Jombang Permai
Jombang 61416 - JAWA TIMUR",""
3327,"Indonesia","Jl. Toddopuli Raya Timur Villa Surya Mas Blok J No.5
Makassar - SULAWESI SELATAN",""
3328,"Indonesia","Jl. Letkol Pendidikan Seth Adji 
Gg. II no.27
Kuala Kapuas 73513 - KALIMANTAN TENGAH",""
3329,"Indonesia","Jl. Kampung Nias VIII/10
Padang 25211 - SUMATERA BARAT",""
3330,"Indonesia","Jl. Sunu Komplek Unhas Blok H4
Ujung Pandang - SULAWESI SELATAN",""
3331,"Indonesia","Jl. Bukit Seruni I No.81B Blok A Rt 15/019 Kel Sendang Kec. Tembalang
Semarang - JAWA TENGAH",""
3332,"Indonesia","Jl. KHM. Fudholi no.49 Kaum Utara Cikarang
Bekasi 17530 - JAWA BARAT",""
3333,"Indonesia","Jl. Wirajaya No. 132 E Condong Catur
Yogyakarta 55283 - DI YOGYAKARTA",""
3334,"Indonesia","Pesantren Burul Ummahat
Prenggan KG II/980
Yogyakarta 55172 - DI YOGYAKARTA",""
3335,"Indonesia","Desa Banyuasih Kec. Taraju
Tasikmalaya TASIKMALAYA - JAWA BARAT",""
3336,"Indonesia","Jl. Santo Yosep No. 61
Kleak Lingk III
Manado 95115 - SULAWESI UTARA",""
3337,"Indonesia","Jl. Lingkar Dadaha Babakan Serang RT 03/03 Kelurahan Nagarawangi Kecamatan Cihideung
Tasikmalaya - ACEH",""
3338,"Indonesia","Madumulyo Rt 07/01 Puligen
Boyolali - JAWA TENGAH",""
3339,"Indonesia","Jl. Purabaya no.1
Kec. Cicendo
Bandung - JAWA BARAT",""
3340,"Indonesia","Jl. Elang No. 6 Kel. Wairotang
Maumere 86112 - NUSA TENGGARA TIMUR",""
3341,"Indonesia","Gedung PPTI-Lantai 3, 
Jl. Sultan Iskandar Muda, No.66A
Jakarta KOTA JAKARTA SELATAN - DKI JAKARTA",""
3342,"Indonesia","Jln Prada Utama Lr. Mutiara No.3 Dusun Lamnyong
Banda Aceh KOTA BANDA ACEH - ACEH",""
3343,"Indonesia","Pusat Konsolidasi Kampus Karangsalam
Gedung Perpustakaan Lt.III
Universitas Wijayakusuma
Purwokerto 53152 - JAWA TENGAH",""
3344,"Indonesia","Jl. Menjangan 9 Gubug Batu
Mataram, Lombok Bar 83121 - NUSA TENGGARA BARAT",""
3346,"Indonesia","Jl. A. Yani no.138
Waikabubak 87212 - NUSA TENGGARA TIMUR",""
3347,"Indonesia","Jl.Taman Laut No.5
Kolaka 93513 - SULAWESI TENGGARA",""
3348,"Indonesia","Jl. Panca Warga IV No.44 RT 003/07
Cipinang Muara
Jakarta 13420 KOTA JAKARTA TIMUR - DKI JAKARTA",""
3349,"Indonesia","JL. Sukapura No.1
Bandung - JAWA BARAT",""
3352,"Indonesia","Jl. Cimandiri 16
bandung 40115 - JAWA BARAT",""
3354,"","156, 36th Cross,2nd main,Jayanagar 7th Block,Bangalore-560082.Karnataka,India. 2nd Main,36th cross Jayanagar 7th Block, Bangalore-560082, 560 082 INDIA",""
3356,"","100/475 Soi Chang Wattana 10, Chang Wattana Road,Kwang Tung Songhong, Khet Laksi,  Bangkok 10210, Thailand"," Bangkok"
3358,"","95/24 Moo 6, Soi Krathumlom 18, Puthamonthon Sai 4 Road, T.Krathumlhom, A. Samphan, Nakorn Prathom 73220"," Khanchanaburi"
3364,"","3/F, Commerce & Industry Plaza, 1030 Campus cor. Park Aves., McKinely Town ",""
3367,"","3/F Orcel II Bldg., 1611 Quezon Ave., Brgy. West Triangle, Quezon City",""
3369,"","3rd Floor, PCCI Corporate Centre, 118 L.P. Leviste St., Salcedo Village, Makati City",""
3375,"","59/118-120 Soi Ekkachai 89/4, Ekkachai Rd., Bang Bon, Bangkok 10150"," Bangkok"
3379,"","2/F Department of Surgery, Philippine General Hospital, Taft Ave., Manila",""
3380,"Singapore","15 BEACH ROAD #04-03 BEACH CENTRE Singapore 189677",""
3381,"","420 Ratchathewee Road, (near corner Rama 6 Road), Phaya Thai, Bangkok"," Bangkok"
3383,"","Marc Dumur, Chairman11/1 Soi 13, Praprokklao Road, T.Sriphoom, A.Muang"," Chiang Mai"
3387,"","Tiwanon Road, Pakkred, Nonthaburi"," Bangkok"
3388,"","295, Soi Jarundanitwong 62, Bangplud, Bangkok
    10700"," Bangkok"
3391,"Singapore","133 NEW BRIDGE ROAD #04-03 CHINATOWN POINT Singapore 059413",""
3393,"","2/39 Britten St., Glen Iris, 3146 AUSTRALIA",""
3395,"","Suite #201, Durolite House, Above Renault Showroom, New Link Road, Andheri W, Mumbai, 400053 INDIA",""
3397,"","158/11 Moo 6, Moo Ban Chiang Mai View Mai, Tambol Mae Kue,
    Amphur Doi Saket, Chiang Mai 50220"," Chiang Mai"
3408,"","The Sisters of Mary Girlstown Complex, Brgy. Biga II, Silang, Cavite",""
3410,"","Unit 2901, 88 Corporate Center, Sedeï¿½no cor. Valero Sts., Salcedo Village, Makati City",""
3411,"Singapore","49-D HOLLAND ROAD  Maris Stella Convent Singapore 258852",""
3415,"","P.O. Box 14, Mae Jo, Chiang Mai, 50290, Thailand",""
3416,"Singapore","140 Mackenzie Road   Singapore 228720",""
3417,"Singapore","14 ROBINSON ROAD #13-00 FAR EAST FINANCE BUILDING Singapore 048545",""
3418,"Singapore","20 UPPER CIRCULAR ROAD #02-10/12 THE RIVERWALK Singapore 058416",""
3421,"Singapore","4 Chuan Place   Singapore 554822",""
3430,"","Congressional Road, DBB, Dasmari?as City 4115 Cavite",""
3433,"Indonesia","Jl. Kemang Selatan II No. 2A
Jakarta 12730 - DKI JAKARTA",""
3434,"Indonesia","JJl. Kertanegara No.51
Kebayoran Baru
Jakarta 12110 KOTA JAKARTA SELATAN - DKI JAKARTA",""
3439,"","FFAC Nursery, 104/8 Soi Ronnachai 2, Setsiri Road, Bangkok10400Thailand"," Bangkok"
3440,"","63/3 Chang Moi Road, Chiang Mai, Thailand 50300"," Chiang Mai, Su"
3449,"","38 Pili Avenue, South Forbes, Makati City",""
3456,"","11012 W. 125th St., Overland Park, KS 66213",""
3460,"","295 Moo 6, Lampang-Chiangmai Road"," Lampang"
3461,"Singapore","75 WHAMPOA DRIVE #01-374 WHAMPOA COURT Singapore 320075",""
3465,"Indonesia","80571 Ubud (Intaran)","Pejeng"
3469,"","58 Pansol Road, Brgy. Pansol, Diliman 1008 Quezon City",""
3473,"","101, Sakar-I, Opp. Gandhigram Station Ashram Road, Ahmedabad, 380009 INDIA",""
3481,"Indonesia","Jl. Benda Ciranjang 29 Cikalang Kec. Tawang
Tasikmalaya - JAWA BARAT",""
3482,"Indonesia","Jl. Tebet Dalam IC No.3
Jakarta 12820 - DKI JAKARTA",""
3485,"Singapore","90 GOODMAN ROAD #02-51 GOODMAN ARTS CENTRE Singapore 439053",""
3488,"Singapore","1 UBI CRESCENT #06-04 NUMBER ONE BUILDING Singapore 408563",""
3489,"Singapore","105 PUNGGOL ROAD   Singapore 546636",""
3490,"Singapore","12 JURONG WEST STREET 76   Singapore 648349",""
3493,"Singapore","177 Toa Payoh Lorong 7   Singapore 319318",""
3495,"Singapore","15 PLAYFAIR ROAD #03-01  Singapore 367987",""
3496,"Singapore","7 Armenian Street Bible House #06-01  Singapore 179932",""
3566,"","1209 West Tower, Philippine Stock Exchange Centre, Exchange Road, Ortigas Center, Pasig City",""
3581,"Singapore","148A Paya Lebar Road   Singapore 409018",""
3590,"","Lasang, Davao City",""
3591,"Indonesia","Perum Kotabaru Jl. Bekasi II No.20 RT 02/12 Kel. Kotabaru Kecematan Cibeurem
Tasikmalaya - JAWA BARAT",""
3592,"Indonesia","Jl. Ir. H. Juanda By  Pass No.22
Tasikmalaya - JAWA BARAT",""
3593,"Indonesia","Komplek Kejaksaan Agung Republik Indonesia (Kejagung RI) Blok i No.4, RT 009/003, Pasar Minggu
Jl. Raya Ragunan Pasar Minggu
Jakarta 12520 KOTA JAKARTA SELATAN - DKI JAKARTA",""
3598,"Indonesia","Jln.Danau Marsabut no:79
Medan 20112 - SUMATERA UTARA",""
3600,"Indonesia","Jl. Parak Kerakah no. 20 Rt 02/01
Padang 25125 - SUMATERA BARAT",""
3601,"Singapore","202 Pandan Gardens   Singapore 609338",""
3603,"Indonesia","Gedung Gelanggang Generasi Muda No.04
Komp. Dadaha
Tasikmalaya 46151 - JAWA BARAT
Fax. 085223804407",""
3604,"Singapore","431A YISHUN AVENUE 1 #01-507  Singapore 761431",""
3610,"Singapore","NO.11 LORONG BACHOK   Singapore 387785",""
3612,"Singapore","791 ANG MO KIO AVENUE 1   Singapore 569974",""
3626,"Indonesia","Jl. By Pas Indramayu - Cirebon Blok Wisma Jati No.19 RT 017/001 Desa sukaurip Kec. Balongan
Indramayu INDRAMAYU - JAWA BARAT",""
3627,"Singapore","1 CLUNY ROAD  C/O NATIONAL PARKS BOARD Singapore 259569",""
3629,"Singapore","1 MARINA BOULEVARD #28-00 ONE MARINA BOULEVARD Singapore 018989",""
3633,"Indonesia","Jl. Pasukan Pelajar Imam no.50
Pamigen
Purwokerto - JAWA TENGAH",""
3637,"Singapore","35 Lorong 26 Geylang   Singapore 398500",""
3638,"Indonesia","Jl. Raya Candidasa desa Bugbug
Karangasem 80851 - BALI",""
3639,"Singapore","24 RAFFLES PLACE #24-03 CLIFFORD CENTRE Singapore 048621",""
3640,"Indonesia","Jl. Cikande Rangkas Bitung Km 2.5 No.03 Desa Gabus Kec. Kopo
Serang - BANTEN",""
3642,"Cambodia","#89 St 288, Olympic, Chamcar Morn, Phnom Penh",""
3644,"Singapore","17-B Lorong 17 Geylang   Singapore 388547",""
3645,"Singapore","70 BARKER ROAD #4-2 METHODIST CENTRE Singapore 309936",""
3646,"Indonesia","Intiland Tower, Lantai 19
Jl. Jend. Sudirman Kav. 32
Jakarta 10220 KOTA JAKARTA PUSAT - DKI JAKARTA",""
3647,"Singapore","512 THOMSON ROAD #14-00 MSF BUILDING Singapore 298136",""
3648,"Indonesia","Jl ketapang no 20
Jakarta KOTA JAKARTA SELATAN - DKI JAKARTA",""
3649,"Indonesia","Jl. Karya Wisata Gedung Johor
Medan 20144 KOTA MEDAN - SUMATERA UTARA",""
3650,"Indonesia","Jl. Pertigaan Cisaga No.208
Ciamis - JAWA BARAT",""
3660,"Indonesia","Jl. Melati No.10 Kompleks Tingkat I 
Gubernuran Prop.NTT
Kupang 85117 - NUSA TENGGARA TIMUR",""
3661,"Indonesia","Jl. Kechik Ali No. 30, Dusun Lamthu, Gampong Cot Mesjid
Kecamatan Lueng Bata
Kota Banda Aceh 23245 KOTA BANDA ACEH - ACEH",""
3662,"Indonesia","Jl. Airlangga No.16 B
Medan","Medan"
3663,"Indonesia","Jl. Situ Gede Saty Bi. 05 RT 13/03 Linggagjaya Kec. Mangkubumi
Tasikmalaya - JAWA BARAT",""
3664,"Indonesia","Jl. Letnan Adnan Sanjaya ,Lintas  Timur Dusun 2 Mataram Marga
kecamatan Sukadana
Sukadana LAMPUNG TIMUR - LAMPUNG",""
3665,"Indonesia","Jl. Komud Supadio Blk.65
Jatayu102/72
Bandung 40174 - JAWA BARAT",""
3666,"Indonesia","Jl. Christina Marthatiahahu (Depan Mahabah Komputer Gamalama)
Ternate - MALUKU UTARA",""
3667,"Indonesia","Jl. Peta Babakan Muncang No.12RT/RW 03/01
Desa Sukamenak Kec. Kawalu
Tasikmalaya - JAWA BARAT",""
3668,"Indonesia","Jl. Letjen Ibrahim Aji, Ciropoh Sukamaju-Indihiang
Tasikmalaya - JAWA BARAT",""
3669,"Indonesia","Jl. babakan No. 11 Kel Purbaratu Kec. Purbaratu
Tasikmalaya - JAWA BARAT",""
3670,"Indonesia","JL. Imam Bonjol, Eks Pos TNI-AL, Kel.  Wagom Utara
Fak Fak 98612 - PAPUA BARAT",""
3671,"Indonesia","Pertokoan Pasarlama Cikarang 
Jl.Yos Sudarso  blok.I No.32 Cikarang Utara
Kabupaten Bekasi 17530 BEKASI - JAWA BARAT",""
3672,"Indonesia","Jl. Siliwangi no.50B
Cianjur - JAWA BARAT",""
3673,"Indonesia","Jl. Hawai Sentani Rt 01/Rw 09 Kelurahan No.6
Sentani - PAPUA",""
3674,"Indonesia","Dewan Pimpinan Daerah Propinsi NTT
Perumahan BPR-BTN Lopo Indah Blok U no.8
Kupang - NUSA TENGGARA TIMUR",""
3675,"Indonesia","Jl. Benda No.65 RT 03/03 Kelurahan Cikalang
Tasikmalaya - JAWA BARAT",""
3676,"Indonesia","Level 38, Tower A, Kota Kasablanka, Jalan Casablanca Raya, Kav 38
Jakarta 12870 KOTA JAKARTA SELATAN - DKI JAKARTA",""
3677,"Indonesia","Jl. Cikutra Barat no.62
Bandung - JAWA BARAT",""
3678,"Indonesia","Jl Sei Serapuh No.20
Medan","Medan"
3679,"Indonesia","Jl. Merdeka Selatan km 16
Salatiga - JAWA TENGAH",""
3680,"Indonesia","Jl. Kyai Hanafiah Lintas Timur No.76
Desa Mataram Marga Kecamatan Sukadana
Sukadana - LAMPUNG",""
3681,"Indonesia","Jl. Rijali no.9 (Belakang Pabrik Roti Sarindah)
Ambon - MALUKU",""
3682,"Indonesia","Jl. Pasar no. 7 Karombasan Lingkungan I
Manado 95116 - SULAWESI UTARA",""
3683,"Indonesia","Komplek Citra Gading B Blok H-3 No. 20 Cipocok Cahaya
Serang 0 SERANG - BANTEN",""
3684,"Indonesia","Jl. Pelangi No.39
Medan - SUMATERA UTARA",""
3685,"Indonesia","l.Sukonandi II Komp.Leppin No.4A Kel.Semaki Kec.Umbulharjo
Yogyakarta","Yogyakarta"
3686,"Indonesia","Jl. Ranco Indah Dalam No. 47
BC RT 005/RW 06 Tanjung Barat
Jakarta KOTA JAKARTA SELATAN - DKI JAKARTA",""
3687,"Singapore","72 BUKIT TINGGI ROAD  GERMAN EUROPEAN SCHOOL SINGAPORE Singapore 289760",""
3688,"Singapore","4 ANGKLONG LANE #01-09 FABER GARDEN CONDOMINIUM Singapore 579979",""
3689,"Singapore","89 SHORT STREET #08-08 GOLDEN WALL CENTRE Singapore 188216",""
3690,"","11/F Aurora Tower, Araneta Center, Quezon City",""
3691,"Indonesia","Jl. Melati 10
Kupang 85117 - NUSA TENGGARA TIMUR",""
3692,"Singapore","72 BUKIT TINGGI ROAD   Singapore 289760",""
3694,"Singapore","510 GEYLANG ROAD #02-06  Singapore 389466",""
3695,"Singapore","52 ALJUNIED ROAD   Singapore 389820",""
3696,"Singapore","97 Aljunied Crescent #01-439  Singapore 380097",""
3697,"Singapore","3 ANSON ROAD #07-01 SPRINGLEAF TOWER Singapore 079909",""
3698,"Singapore","4A Lorong 32 Geylang Road   Singapore 398267",""
3699,"Singapore","99 HAIG ROAD   Singapore 438748",""
3700,"Singapore","103 Eunos Road 5   Singapore 409352",""
3708,"","30, Sukhumvit Soi 18, Klong Toey,
    Bangkok 10110"," Bangkok"
3713,"Singapore","495 HAVELOCK ROAD   Singapore 169635",""
3714,"Indonesia","Jl. Proklamasi IX/7
Gresik - JAWA TIMUR",""
3717,"Singapore","9 BISHAN STREET 14  SINGAPORE GIRLS GUIDE ASSOCIATION Singapore 579785",""
3719,"Indonesia","Jl. Prambanan - Piyungan (Barat Pasar Prambanan) No.6
Rt 004/RW 007
Sleman 55572 - DI YOGYAKARTA",""
3720,"Indonesia","Plosokuning V Sleman
Yogyakarta - DI YOGYAKARTA",""
3728,"Singapore","795 Upper Serangoon Road  Girls' Brigade Centre Singapore 534667",""
3734,"Singapore","352 TANGLIN ROAD #01-02 TANGLIN INTERNATIONAL CENTRE Singapore 247671",""
3736,"Singapore","190 MIDDLE ROAD #12-01A FORTUNE CENTRE Singapore 188979",""
3737,"Singapore","1&3 Valley Road   Singapore 534449",""
3739,"Singapore","250 North Bridge Road #18-00 RAFFLES CITY TOWER Singapore 179101",""
3742,"","Poblacion Titay, Zamboanga Sibugay",""
3745,"","Self - Empowerment Programme for Migrant Women (SEPOM ) , 120
    Moo 15,  Sunluang Kong Road, Muang district, Chiang Rai 57000."," Chiang Rai"
3748,"","H.No-C-659 Sushant Lok Phase-1, Gurgaon, 122009 INDIA",""
3755,"Singapore","160 ROBINSON ROAD #06-01 SINGAPORE BUSINESS FEDERATION CENTER Singapore 068914",""
3758,"Singapore","181 ORCHARD ROAD #10-01 ORCHARD CENTRAL Singapore 238896",""
3771,"myanmar","Global Green Group is a Non-proÃž  t sharing Organization formed  by a group of of volunteers. The aim and object is to promote social   welfare with regard to education , health and harmonize environment   protection Main Goal    Strengthening the capability of creating public awareness on   enviroment needs among the people    Main Activities      Publishing the Aung Pin Lae enviroment Magazine Primary BeneÃž  ciaries   Both Public and private sectors Global Green Group159(A), Shwedagon Pagoda Road , Dagon Post OfÃž ce, Yangon,  Myanmar. Tel : 95-1-374 714(Res) , 95-1-245 0211(mobile)",""
3777,"Singapore","1 MEI CHIN ROAD   Singapore 149253",""
3788,"","Unit 205, Cedar Executive Bldg.II, Scout Tobias corner Timog Ave., Laging Handa, Quezon City ",""
3790,"Singapore","730 Upper Serangoon Road #02-01 Yeley Bldg Singapore 534613",""
3791,"","454 Rizal Ave. Extn., cor. 9th Ave., Grace Park, Caloocan City",""
3827,"Singapore","540 Hougang Avenue 8 #01-1231  Singapore 530540",""
3828,"Singapore","540 Hougang Ave 8 #01-1231  Singapore 530540",""
3830,"Singapore","589A Sembawang Place   Singapore 757778",""
3831,"Singapore","60 Stevens Road  Metropolitan YMCA Singapore Singapore 257854",""
3832,"Singapore","9 PEI WAH AVENUE  GLORY PRESBYTERIAN CHURCH Singapore 597611",""
3833,"Singapore","61 KAKI BUKIT AVENUE 1 #06-24 SHUN LI INDUSTRIAL PARK Singapore 417943",""
3848,"Singapore","37 JALAN PEMIMPIN #01-10 MAPEX Singapore 577177",""
3850,"Singapore","95 Cashew Road #16-03 Cashew Heights Singapore 679666",""
3851,"Singapore","18A Penhas Road   Singapore 208182",""
3854,"Singapore","1 MARINA BOULEVARD #28-00 ONE MARINA BOULEVARD Singapore 018989",""
3855,"Singapore","9 BATTERY ROAD #15-01 STRAITS TRADING BUILDING Singapore 049910",""
3858,"","Litton Mills Compound, A. Rodriguez Avenue, Rosario, Pasig City",""
3863,"myanmar","Golden Eagle Action for Rural Development(GEAR) No.445,7/10,Taw Win Street, Shwe Pyi Thar Township.Yangon. MyanmarTel :   95-1-610698",""
3865,"Singapore","83 TAMPINES LINK   Singapore 528740",""
3867,"Singapore","63 Club Street   Singapore 069437",""
3868,"myanmar","Goldenland Development Agency No(1173), 2nd Thudamar Street, No(2) Ward, North Okkalapa Tsp,  Yangon. Tel : 09-5019309,  09-8613138",""
3870,"","CEPALCO Bldg., 33 Toribio Chaves Street, Cag. De Oro City, 9000 Misamis Oriental",""
3872,"Singapore","114 LAVENDER STREET #05-71 HOCK SENG BUILDING Singapore 338729",""
3874,"Singapore","2 RIDGEWOOD CLOSE #18-02 TRIZON, THE Singapore 276693",""
3875,"Singapore","1 Francis Thomas Drive #02-17 Diocesan Centre Building Singapore 359340",""
3876,"","4128/1 Din  Daeng Road, Bangkok10400"," Bangkok"
3881,"","J-93 Sarita Vihar, New Delhi, 110076 INDIA",""
3882,"Singapore","2 PANDAN VALLEY #01-208 ACACIA COURT Singapore 597626",""
3883,"Singapore","7030 ang mo kio ave 5 #04-21 Northstar@AMK Singapore 569880",""
3884,"Singapore","9 Gilstead Road   Singapore 309062",""
3885,"Singapore","39 PUNGGOL FIELD WALK   Singapore 828753",""
3886,"Singapore","8 LORONG 27A GEYLANG #02-06  Singapore 388106",""
3887,"Singapore","7 ARMENIAN STREET #B1-04 BIBLE HOUSE Singapore 179932",""
3888,"Singapore","1 SOPHIA ROAD #06-03 PEACE CENTRE Singapore 228149",""
3889,"Indonesia","Jl. Salak no.119 Kelurahan Makasar Barat
Ternate 97724 - MALUKU UTARA",""
3893,"Singapore","14 QUEEN STREET  GRACE CHURCH Singapore 188536",""
3894,"Singapore","Singapore",""
3895,"Singapore","17 MATTAR ROAD   Singapore 387722",""
3896,"Singapore","146B PAYA LEBAR ROAD #05-01  Singapore 409017",""
3897,"Singapore","10 ANSON ROAD #05-16 INTERNATIONAL PLAZA Singapore 079903",""
3898,"Singapore","302 PASIR PANJANG ROAD  PASIR PANJANG CHRIST CHURCH Singapore 118643",""
3899,"Singapore","5 JALAN HAJI SALAM   Singapore 468745",""
3900,"Singapore","355 Tanglin Road   Singapore 247960",""
3901,"Singapore","222 LOYANG AVENUE #02-01 LOYANG VALLEY Singapore 509068",""
3902,"Singapore","137 Bishan Street 12 #09-414  Singapore 570137",""
3903,"","No. 24 (Old No. 535), Ejipura Main Road 8th Cross Vivkanagar Post, Bengaluru, 560 047 INDIA",""
3907,"Singapore","547 Upper Changi Road   Singapore 486983",""
3908,"Singapore","30 Lorong 27 Geylang #04-01/02 Citiraya Centre Singapore 388164",""
3909,"Singapore","19 COMPASSVALE WALK  FU HUI LINK Singapore 544644",""
3910,"Singapore","398 TELOK BLANGAH ROAD  GRACE METHODIST CHURCH Singapore 098866",""
3914,"Singapore","420 North Bridge Road #05-04 North Bridge Centre Singapore 188727",""
3915,"Indonesia","Jl. Trajutrisno Raya No.20 Krobokan Semarang Barat
Semarang 50149 KOTA SEMARANG - JAWA TENGAH",""
3916,"Indonesia","Jl. Lombok Raya No.23
Perumnas III
Bekasi 17111 - JAWA BARAT",""
3922,"","412/1 Chiang Mai Lampang Superhighway Rd., T. Nongpakrung , A. Muang,  Chiang Mai 50000"," Chiang Mai"
